gbifID,scientificName,species,vernacularName,kingdom,phylum,class,order,family,genus,taxonRank,taxonKey,speciesKey,iucnRedListCategory,iucnRedListStatus,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locality,municipality,district,protectedArea,protectedAreaDesignation,strictlyProtected,basisOfRecord,individualCount,establishmentMeans,recordedBy,identifiedBy,institutionCode,collectionCode,catalogNumber,datasetKey,license,issue
6481446425,"Testudo hermanni Gmelin, 1789",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SPECIES,2441454,2441454,VU,Vulnerable,2026-08-01T09:14:47,2026,8,1,43.24128,20.770875,27505,,,Leposaviq / Leposavić,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,,,Miloš Kostić,Miloš Kostić,iNaturalist,Observations,387115393,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6480300875,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-08-07T09:42:27,2026,8,7,42.197729,20.7763,13930,,,Prizreni / Prizren,Prizren,Gryka e lumit Bistrica,Natural Monument,FALSE,HUMAN_OBSERVATION,,,Jona,cpu,iNaturalist,Observations,389003457,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6469735218,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2026-07-22T09:01:16,2026,7,22,42.729938,20.163069,2598,,,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,,,SILVIA SORBI,Keemy Wille,iNaturalist,Observations,383958312,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6452475949,"Testudo hermanni Gmelin, 1789",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SPECIES,2441454,2441454,VU,Vulnerable,2026-06-20T11:41,2026,6,20,42.684013,21.201878,27599,,,Prishtinë / Priština,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,,,Chris Springsfeld,Chris Springsfeld,iNaturalist,Observations,374606825,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6447711053,"Falco vespertinus Linnaeus, 1766",Falco vespertinus,Red-Footed Falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,SPECIES,2481062,2481062,VU,Vulnerable,2026-05-03,2026,5,3,42.813415,20.980078,3,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1304767,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6441790552,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2026-07-10T15:55,2026,7,10,42.717438,20.007589,4,,,Pejë / Peć,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,,,Andre Hosper,Andre Hosper,iNaturalist,Observations,380036878,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6441405925,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2026-07-10T15:54:55,2026,7,10,42.717438,20.007586,13,,,Pejë / Peć,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,,,Andre Hosper,Andre Hosper,iNaturalist,Observations,380090201,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6431031734,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-05-06T08:36:27,2026,5,6,42.208145,20.751617,,,,Prizreni / Prizren,Prizren,,,FALSE,HUMAN_OBSERVATION,,,Paulius Rupšas,dendzoscarab,iNaturalist,Observations,362289821,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6424692341,"Falco vespertinus Linnaeus, 1766",Falco vespertinus,Red-Footed Falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,SPECIES,2481062,2481062,VU,Vulnerable,2026-05-03,2026,5,3,42.590171,21.60912,71,,Kosovska Kamenica,Kamenicë / Kosovska Kamenica,Gjilan / Gnjilane,,,FALSE,HUMAN_OBSERVATION,1,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6424689347,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2026-02-08,2026,2,8,42.579813,21.048453,35,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,21,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6424641647,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,European Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,SPECIES,2495708,2495708,VU,Vulnerable,2025-07-20,2025,7,20,42.783239,20.815288,15,,Srbica,Skënderaj / Srbica,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6424575391,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,European Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,SPECIES,2495708,2495708,VU,Vulnerable,2026-05-09,2026,5,9,42.578549,21.046822,35,,Kosovo Polje,Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,2,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6424347713,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2026-04-05,2026,4,5,42.582512,21.05401,141,,"Lake 6, RSBAT06",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,3,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6424258617,"Falco vespertinus Linnaeus, 1766",Falco vespertinus,Red-Footed Falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,SPECIES,2481062,2481062,VU,Vulnerable,2026-04-26,2026,4,26,42.57975,21.046567,15,,"Lake 5, RSBAT05",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,1,,User 1222333,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6424169700,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,European Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,SPECIES,2495708,2495708,VU,Vulnerable,2026-05-07,2026,5,7,42.581804,21.052659,35,,"Lake 4, RSBAT04",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,6,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6423991586,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2026-05-01,2026,5,1,42.579352,21.048174,141,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,4,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6423912329,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2026-02-08,2026,2,8,42.579908,21.048539,35,,"Lake 1, RSBAT01",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,1,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6423903649,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2025-08-13,2025,8,13,42.578329,21.046456,15,,"Lake 2, RSBAT02",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,1,,User 1102276,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6423841572,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2026-06-06,2026,6,6,42.57798,21.046607,35,,"Lake 2, RSBAT02",Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,2,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6414127510,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2026-06-16T19:41:32,2026,6,16,42.586688,20.0707,14,,,Deçan / Dečani,Gjakovë / Đakovica,,,FALSE,HUMAN_OBSERVATION,,,denpet,denpet,iNaturalist,Observations,372385732,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6413869573,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2026-06-17T18:56:53,2026,6,17,42.576783,20.070678,4,,,Deçan / Dečani,Gjakovë / Đakovica,,,FALSE,HUMAN_OBSERVATION,,,denpet,denpet,iNaturalist,Observations,373018345,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6412472218,"Rosalia alpina (Linnaeus, 1758)",Rosalia alpina,Alpbock,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rosalia,SPECIES,7569075,7569075,VU,Vulnerable,2025-10-04,2025,10,4,42.8,20.95,5000,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,,,FALSE,HUMAN_OBSERVATION,1,,User 1192070,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
6399579242,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-06-14T15:59:59,2026,6,14,42.206842,20.749667,,,,Prizreni / Prizren,Prizren,,,FALSE,HUMAN_OBSERVATION,,,formicacid,formicacid,iNaturalist,Observations,371682695,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC0_1_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6320945396,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-05-07T16:20:45,2026,5,7,42.200443,20.751442,4,,,Prizreni / Prizren,Prizren,,,FALSE,HUMAN_OBSERVATION,,,Paulius Rupšas,TOUROULT Julien,iNaturalist,Observations,361384335,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6320520827,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-05-07T17:09:28,2026,5,7,42.207932,20.746845,4,,,Prizreni / Prizren,Prizren,,,FALSE,HUMAN_OBSERVATION,,,Paulius Rupšas,Paulius Rupšas,iNaturalist,Observations,361377856,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6320110079,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-05-07T16:27:56,2026,5,7,42.201988,20.752172,4,,,Prizreni / Prizren,Prizren,,,FALSE,HUMAN_OBSERVATION,,,Paulius Rupšas,TOUROULT Julien,iNaturalist,Observations,361383229,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6273629634,Aesculus hippocastanum L.,Aesculus hippocastanum,Horse-Chestnut,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Aesculus,SPECIES,3189815,3189815,VU,Vulnerable,2026-04-25T14:33:28,2026,4,25,42.661913,21.168113,3,,,Prishtinë / Priština,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,,,Lola Kytka,Lola Kytka,iNaturalist,Observations,358900761,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6252733111,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-04-26T17:24:32,2026,4,26,42.677292,21.203292,4,,,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,,,Lola Kytka,Lola Kytka,iNaturalist,Observations,355249436,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
6252073936,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-04-19T18:08:34,2026,4,19,42.202317,20.752475,20,,,Prizreni / Prizren,Prizren,,,FALSE,HUMAN_OBSERVATION,,,robertosoriente,Tina Mitic,iNaturalist,Observations,356236123,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5920424979,"Testudo hermanni boettgeri Mojsisovics, 1889",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SUBSPECIES,6156781,2441454,VU,Vulnerable,2016-07-09T10:33,2016,7,9,42.1874,21.360189,27692,,,Kaçanik / Kačanik,Ferizaj / Uroševac,,,FALSE,HUMAN_OBSERVATION,,,hristovskis,hristovskis,iNaturalist,Observations,329436762,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5920359399,"Testudo hermanni boettgeri Mojsisovics, 1889",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SUBSPECIES,6156781,2441454,VU,Vulnerable,2022-03-27T12:29,2022,3,27,42.191917,21.218544,27692,,,Kaçanik / Kačanik,Ferizaj / Uroševac,,,FALSE,HUMAN_OBSERVATION,,,hristovskis,hristovskis,iNaturalist,Observations,329541494,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5901498308,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2025-10-27,2025,10,27,42.738356,20.311514,,,Istok,Istog / Istok,Pejë / Peć,Burimi i Drinit të Bardhë me Shpellën dhe Ujëvarën në Radavc,Natural Monument,FALSE,HUMAN_OBSERVATION,1,,User 1009922,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
5897006709,"Testudo hermanni boettgeri Mojsisovics, 1889",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SUBSPECIES,6156781,2441454,VU,Vulnerable,2013-04-23T00:00,2013,4,23,42.525379,20.588379,250,,Mirusha Wasserfälle und Canion - Ujevarat e Murushes,Klinë / Klina,Pejë / Peć,Ujëvarat e Mirushës,Natural Monument,FALSE,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,-905805378,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5897000798,"Testudo hermanni boettgeri Mojsisovics, 1889",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SUBSPECIES,6156781,2441454,VU,Vulnerable,2013-04-23T00:00,2013,4,23,42.675999,21.20739,250,,Parku i Germise,Prishtinë / Priština,Prishtinë / Priština,Gërmia,Protected Landscape,FALSE,HUMAN_OBSERVATION,,,539637721,,NABU|naturgucker,NABU|naturgucker,1996600783,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,CC_BY_4_0,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
5889614751,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2025-10-21T13:54:25,2025,10,21,42.59755,20.155978,3,,,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,,,Lola Kytka,Lola Kytka,iNaturalist,Observations,323455340,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5830904065,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2025-09-06T18:37:38,2025,9,6,42.120925,20.785308,3,,,Prizreni / Prizren,Prizren,"Parku Kombëtar ""Sharri""",National Park,FALSE,HUMAN_OBSERVATION,,,Szabolcs Márton,Szabolcs Márton,iNaturalist,Observations,312025846,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5828161233,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2025-09-06T07:13:45,2025,9,6,42.235539,21.020519,1102,,,Shtërpcë / Štrpce,Ferizaj / Uroševac,,,FALSE,HUMAN_OBSERVATION,,,Szabolcs Márton,Szabolcs Márton,iNaturalist,Observations,311859133,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5796911017,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2025-09-11,2025,9,11,42.716083,20.103425,,,Pec,Pejë / Peć,Pejë / Peć,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 121143,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
5762031571,"Salamandra salamandra (Linnaeus, 1758)",Salamandra salamandra,Fire Salamander,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,SPECIES,2431776,2431776,VU,Vulnerable,2025-09-04,2025,9,4,42.616853,20.085358,5,,Decani,Deçan / Dečani,Gjakovë / Đakovica,"Parku Kombëtar ""Bjeshkët e Nemuna""",National Park,FALSE,HUMAN_OBSERVATION,1,,User 1079548,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,
5656589230,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,European Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,SPECIES,2495708,2495708,VU,Vulnerable,2024-05-26,2024,5,26,42.752464,20.556166,,,"Rrugë pa emër, Veriq (42.752, 20.556)",Istog / Istok,Pejë / Peć,,,FALSE,HUMAN_OBSERVATION,1,,obsr891783,,CLO,EBIRD,OBS2192325870,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5652843705,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,European Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,SPECIES,2495708,2495708,VU,Vulnerable,2024-04-28,2024,4,28,42.595234,21.1074,,,Gračanica,Prishtinë / Priština,Prishtinë / Priština,,,FALSE,HUMAN_OBSERVATION,1,,obsr4241512,,CLO,EBIRD,OBS2099888407,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5650030283,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,European Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,SPECIES,2495708,2495708,VU,Vulnerable,2024-06-17,2024,6,17,42.44687,21.193317,,,"Auto selected 42.44687, 21.19332",Ferizaj / Uroševac,Ferizaj / Uroševac,,,FALSE,HUMAN_OBSERVATION,1,,obsr172876,,CLO,EBIRD,OBS2250821483,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5641586204,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,European Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,SPECIES,2495708,2495708,VU,Vulnerable,2024-08-30,2024,8,30,42.218155,20.75458,,,"ITP, Prizren (42,218, 20,755)",Prizreni / Prizren,Prizren,,,FALSE,HUMAN_OBSERVATION,1,,obsr3632928,,CLO,EBIRD,OBS2424159664,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5599796773,"Streptopelia turtur (Linnaeus, 1758)",Streptopelia turtur,European Turtle-Dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,SPECIES,2495708,2495708,VU,Vulnerable,2019-09-06,2019,9,6,42.11009,21.25923,,,near Kervenik,Kaçanik / Kačanik,Ferizaj / Uroševac,,,FALSE,HUMAN_OBSERVATION,,,obsr3459667,,CLO,EBIRD,OBS1983668137,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5578853705,"Aythya ferina (Linnaeus, 1758)",Aythya ferina,Common Pochard,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,SPECIES,2498255,2498255,VU,Vulnerable,2009-04-05,2009,4,5,42.579243,21.048304,,,Ligatinat e Henc (Henc Wetland),Fushë Kosovë / Kosovo Polje,Prishtinë / Priština,Ligatina e Hencit/ Radevës,Wetlands,FALSE,HUMAN_OBSERVATION,1,,obsr1159605,,CLO,EBIRD,OBS2696711005,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
